model_key,base_model,tulu_model,tulu_model_weight,science_model,science_model_weight,merge_method,bbh_cot,bbh_direct,codex_eval_temp_0.1,codex_eval_temp_0.8,gsm_cot,gsm_direct,mmlu_0shot,mmlu_5shot,toxigen,truthfulqa,tydiqa_goldp_1shot,tydiqa_no_context_1shot,alpaca_farm,bioasq,biored,discomat,evidence_inference,multicite,mup,qasper,scierc,scifact,mean,median,invert_toxigen,Tulu Average (Other Evals),Tulu Average (Tulu Subset),Science Average,Combo,Order
dare_linear-llama_2_7b-tulu_all_0.6-science_500_0.4,llama_2_7b,tulu_all,0.6,science_500,0.4,dare_linear,0.4555555555555556,0.399074074074074,0.1899390243902439,0.33546199232316426,0.26,0.09,0.48233869819114084,0.5008545791197835,0.8057142857142857,0.41370869033047736,0.5335692828273559,0.1572175479476257,0.1751552795031056,0.46275,0.62106,0.48771,0.03636,0.33346,0.2769,0.09572,0.28995,0.64151,0.33871,0.33346,0.19428571428571428,0.3063233007752518,0.35625940162706426,0.33871,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.7-science_500_0.3,llama_2_7b,tulu_all,0.7,science_500,0.3,dare_linear,0.4620370370370371,0.3777777777777778,0.21036585365853658,0.34422648540012435,0.265,0.1,0.4898874804158952,0.5044153254522148,0.8205714285714286,0.43084455324357407,0.5343946093034272,0.15447309738663442,0.21766169154228854,0.46245,0.58438,0.44724,0.03712,0.32104,0.32448,0.08899,0.28125,0.59848,0.32087,0.32104,0.17942857142857138,0.3085745632878964,0.3654350535463647,0.32087,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.8-science_500_0.2,llama_2_7b,tulu_all,0.8,science_500,0.2,dare_linear,0.4490740740740742,0.39259259259259266,0.21463414634146338,0.3391766147467272,0.305,0.065,0.48960262070930066,0.5108958837772397,0.8162857142857143,0.4504283965728274,0.5250851561092557,0.1466072019678718,0.2777085927770859,0.43462,0.49288,0.41143,0.01272,0.31603,0.26548,0.05693,0.27804,0.58113,0.29251,0.30684,0.18371428571428572,0.3067709514094012,0.3774737175879446,0.29251,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.9-science_500_0.1,llama_2_7b,tulu_all,0.9,science_500,0.1,dare_linear,0.4425925925925925,0.4,0.21798780487804878,0.36908501337822486,0.345,0.08,0.49252243270189433,0.5092579404643213,0.8022857142857143,0.4785801713586291,0.5227936843005518,0.14949882141055398,0.32711442786069644,0.42234,0.42841,0.36702,0.01346,0.31805,0.28823,0.04227,0.24418,0.54545,0.27213,0.28823,0.19771428571428573,0.3110004178695409,0.39692532598835933,0.27213,"Llama 2 7B -> Tulu All merged with Science 500, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.1-science_1000_0.9,llama_2_7b,tulu_all,0.1,science_1000,0.9,dare_linear,0.4212962962962963,0.34814814814814815,0.1326219512195122,0.22450209874698285,0.14,0.055,0.422019655319755,0.4574134738641219,0.8534285714285714,0.3463892288861689,0.5262663814731339,0.15130877762819359,0.05845771144278607,0.42604,0.65241,0.56025,0.01606,0.53673,0.30105,0.27264,0.34065,0.65789,0.3957,0.42604,0.14657142857142857,0.26698430412068297,0.28568785009206893,0.3957,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.2-science_1000_0.8,llama_2_7b,tulu_all,0.2,science_1000,0.8,dare_linear,0.43796296296296294,0.36296296296296293,0.14176829268292682,0.25045082532056784,0.18,0.075,0.44096282580828944,0.47001851588092863,0.8424285714285714,0.35128518971848227,0.537714778004351,0.15336455862130277,0.07587064676616916,0.45726,0.64798,0.55472,0.0181,0.52474,0.30321,0.21313,0.3522,0.70539,0.3962,0.45726,0.15757142857142858,0.278855474338175,0.3039773321440314,0.3962,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.2
ties-llama_2_7b-tulu_all_0.1-science_100_0.9,llama_2_7b,tulu_all,0.1,science_100,0.9,ties,0.44166666666666665,0.37222222222222223,0.18810975609756098,0.317789705763541,0.29,0.08,0.48611308930351804,0.5025637373593506,0.8362857142857143,0.4186046511627907,0.5490187536110706,0.15590157535057414,0.14676616915422885,0.41889,0.57703,0.43993,0.03734,0.32573,0.25267,0.08041,0.28279,0.55556,0.30204,0.28279,0.1637142857142857,0.30022683806484307,0.3517091651720126,0.30204,"Llama 2 7B -> Tulu All merged with Science 100, ties",0.1
dare_linear-llama_2_7b-tulu_all_0.3-science_1000_0.7,llama_2_7b,tulu_all,0.3,science_1000,0.7,dare_linear,0.4231481481481481,0.37037037037037035,0.16067073170731708,0.23822963074831988,0.17,0.065,0.46161515453639085,0.480985614584817,0.8464285714285714,0.36107711138310894,0.5402056941401587,0.1554096563682179,0.09452736318407959,0.46586,0.66563,0.54488,0.02826,0.51097,0.30394,0.18428,0.33087,0.70079,0.3903,0.46586,0.15357142857142858,0.2855703312692565,0.3052968163389543,0.3903,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.4-science_1000_0.6,llama_2_7b,tulu_all,0.4,science_1000,0.6,dare_linear,0.42222222222222217,0.38333333333333336,0.18170731707317073,0.26901938298053224,0.235,0.06,0.46745477852157813,0.49067084460903004,0.8345714285714285,0.3990208078335373,0.5401487738256543,0.15327573219397667,0.10186335403726708,0.45306,0.68235,0.53219,0.03707,0.47915,0.2717,0.11549,0.32427,0.67188,0.37416,0.45306,0.16542857142857148,0.29327634530309016,0.3250197363561703,0.37416,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_1000_0.5,llama_2_7b,tulu_all,0.5,science_1000,0.5,dare_linear,0.43703703703703706,0.3888888888888889,0.18719512195121954,0.3222925134217893,0.27,0.065,0.48226748326449226,0.4986469163936761,0.8324285714285714,0.40514075887392903,0.545659432170075,0.1545344095537703,0.16024844720496895,0.45946,0.64594,0.50513,0.03474,0.41607,0.24095,0.10835,0.32618,0.65637,0.35609,0.41607,0.1675714285714286,0.2988187088635385,0.34877713756796497,0.35609,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.6-science_1000_0.4,llama_2_7b,tulu_all,0.6,science_1000,0.4,dare_linear,0.47314814814814804,0.39537037037037037,0.19085365853658537,0.34019565818912645,0.29,0.07,0.48810710724967954,0.5027773821392963,0.8321428571428572,0.44920440636474906,0.5361783466114387,0.1569595005508676,0.17310087173100872,0.45769,0.61591,0.48103,0.04344,0.35046,0.23806,0.08291,0.30934,0.59144,0.3302,0.35046,0.16785714285714282,0.3031230489560694,0.3647239601439116,0.3302,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.9-science_1000_0.1,llama_2_7b,tulu_all,0.9,science_1000,0.1,dare_linear,0.4555555555555556,0.38518518518518524,0.23445121951219514,0.35057846895232686,0.305,0.055,0.4913829938755163,0.5101125195841049,0.7991428571428572,0.4541003671970624,0.5231395578288965,0.14818542730679712,0.337888198757764,0.42086,0.42922,0.38295,0.00748,0.3197,0.28286,0.04266,0.25956,0.58621,0.27775,0.28286,0.20085714285714285,0.3071744785287312,0.389812785628033,0.27775,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.8-science_1000_0.2,llama_2_7b,tulu_all,0.8,science_1000,0.2,dare_linear,0.46111111111111114,0.38425925925925913,0.21829268292682924,0.36802194350993717,0.32,0.085,0.4947300954280017,0.508759435977781,0.7945714285714286,0.47368421052631576,0.5304867753891486,0.14784623094041482,0.28268991282689915,0.431,0.53119,0.41363,0.02617,0.32759,0.26749,0.05273,0.3011,0.6,0.30312,0.30568,0.2054285714285714,0.30881950751367754,0.3920190775274981,0.30312,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.1-science_2500_0.9,llama_2_7b,tulu_all,0.1,science_2500,0.9,dare_linear,0.39444444444444443,0.3407407407407408,0.13384146341463415,0.23001266271295717,0.165,0.035,0.42380002848597065,0.4428856288278023,0.8391428571428572,0.3427172582619339,0.5296364453900273,0.15505426191876204,0.06218905472636816,0.4142,0.57383,0.51731,0.02052,0.54052,0.26062,0.22737,0.30243,0.7,0.37334,0.4142,0.1608571428571428,0.2584012872882902,0.2885821296098556,0.37334,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.7-science_1000_0.3,llama_2_7b,tulu_all,0.7,science_1000,0.3,dare_linear,0.46388888888888896,0.39166666666666666,0.21219512195121953,0.3600032924109795,0.29,0.095,0.4882495371029768,0.5051986896453496,0.8295714285714286,0.43329253365973075,0.5350054951359824,0.15432103362149538,0.20273631840796016,0.45703,0.57779,0.42943,0.04493,0.33858,0.27921,0.08165,0.28479,0.57959,0.31475,0.32589,0.17042857142857137,0.31059670025501346,0.36795057962938627,0.31475,"Llama 2 7B -> Tulu All merged with Science 1000, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.9-science_2500_0.1,llama_2_7b,tulu_all,0.9,science_2500,0.1,dare_linear,0.4537037037037038,0.3888888888888889,0.22804878048780486,0.3757006604359924,0.32,0.07,0.4913829938755163,0.5076912120780516,0.8181428571428572,0.4565483476132191,0.5224557432325692,0.14266812375178112,0.33915211970074816,0.42328,0.40544,0.35785,0.02404,0.38238,0.26569,0.03583,0.236,0.55708,0.2757,0.27907,0.18185714285714283,0.3074980362140964,0.39260008892736153,0.2757,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.3-science_2500_0.7,llama_2_7b,tulu_all,0.3,science_2500,0.7,dare_linear,0.4203703703703703,0.36574074074074076,0.17378048780487804,0.2770832156215,0.21,0.04,0.4552058111380145,0.48034468024497934,0.8222857142857143,0.37821297429620565,0.534899563837892,0.15432078442472946,0.09440993788819876,0.40167,0.58673,0.51247,0.02944,0.51829,0.27663,0.19149,0.31496,0.68722,0.37252,0.40167,0.1777142857142857,0.2824218955767178,0.31848701985830835,0.37252,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.2-science_2500_0.8,llama_2_7b,tulu_all,0.2,science_2500,0.8,dare_linear,0.39351851851851855,0.3518518518518519,0.14634146341463414,0.24484587186580692,0.19,0.045,0.4430992736077482,0.46731234866828086,0.843,0.34516523867809057,0.5319685525656933,0.15295507490236218,0.0597758405977584,0.42754,0.59612,0.51827,0.02447,0.53772,0.26148,0.22842,0.32675,0.70222,0.38033,0.42754,0.15700000000000003,0.27179551458423495,0.2956716619792019,0.38033,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.5-science_2500_0.5,llama_2_7b,tulu_all,0.5,science_2500,0.5,dare_linear,0.4453703703703705,0.38148148148148153,0.18201219512195121,0.33328892186873765,0.23,0.07,0.4830508474576271,0.49900299102691925,0.8222857142857143,0.4186046511627907,0.5334874847412985,0.1485672774663846,0.14588528678304238,0.40678,0.59155,0.45183,0.05367,0.44622,0.29605,0.1155,0.29079,0.6867,0.34794,0.39353,0.1777142857142857,0.296677822687276,0.345925231012269,0.34794,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.4-science_2500_0.6,llama_2_7b,tulu_all,0.4,science_2500,0.6,dare_linear,0.4361111111111111,0.38888888888888884,0.17926829268292682,0.2699488224152198,0.245,0.07,0.47080188007406354,0.49031476997578693,0.8148571428571428,0.386780905752754,0.5328270580330454,0.15116107366768156,0.11318407960199005,0.42038,0.60375,0.45881,0.02954,0.49735,0.2904,0.11791,0.30874,0.6867,0.3585,0.41885,0.18514285714285716,0.2949912991985118,0.3299745892663801,0.3585,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.6-science_2500_0.4,llama_2_7b,tulu_all,0.6,science_2500,0.4,dare_linear,0.4453703703703703,0.36574074074074076,0.19634146341463415,0.31581779053084647,0.285,0.085,0.4829796325309785,0.501139438826378,0.8084285714285714,0.408812729498164,0.5347123669947473,0.14997879265081382,0.1654228855721393,0.43714,0.59765,0.41229,0.04141,0.3771,0.30379,0.08516,0.29392,0.67742,0.33502,0.3771,0.19157142857142861,0.2998899790764908,0.3537109005085843,0.33502,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.8-science_2500_0.2,llama_2_7b,tulu_all,0.8,science_2500,0.2,dare_linear,0.437962962962963,0.3833333333333333,0.21707317073170732,0.3710214170410123,0.305,0.065,0.49708018800740633,0.5082609314912405,0.809,0.4589963280293758,0.5228895456874241,0.145500739231749,0.286425902864259,0.47348,0.5045,0.3638,0.0222,0.3324,0.27751,0.05244,0.27879,0.59916,0.29861,0.30162,0.19099999999999995,0.3045715177132117,0.383797043074055,0.29861,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.7-science_2500_0.3,llama_2_7b,tulu_all,0.7,science_2500,0.3,dare_linear,0.4527777777777779,0.38703703703703696,0.20670731707317072,0.3613160323781029,0.325,0.08,0.48903290129611166,0.5057684090585387,0.7974285714285714,0.4504283965728274,0.5322019444344956,0.1500166641612699,0.24347826086956523,0.45996,0.56558,0.40936,0.03212,0.37475,0.31654,0.06243,0.28875,0.60241,0.3221,0.3459,0.20257142857142862,0.30588297273142584,0.38210084273753864,0.3221,"Llama 2 7B -> Tulu All merged with Science 2500, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.1-science_100_0.9,llama_2_7b,tulu_all,0.1,science_100,0.9,dare_linear,0.3851851851851852,0.36203703703703705,0.12591463414634146,0.22792625897096186,0.135,0.08,0.42351516877937617,0.46118786497649905,0.8072857142857143,0.35128518971848227,0.5536034022241882,0.1567736467992601,0.06109725685785536,0.42715,0.53741,0.53119,0.01558,0.35786,0.20988,0.09118,0.27244,0.55172,0.30546,0.28025,0.19271428571428573,0.2745168413226061,0.2912908434312918,0.30546,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.2-science_100_0.8,llama_2_7b,tulu_all,0.2,science_100,0.8,dare_linear,0.4175925925925925,0.3361111111111111,0.136890243902439,0.24498570692314559,0.155,0.08,0.44758581398661157,0.4732944025067654,0.8158571428571428,0.3623011015911873,0.5533833836065141,0.15517020745389457,0.08198757763975156,0.4511,0.56172,0.53509,0.01531,0.34863,0.21135,0.09876,0.25849,0.56098,0.31344,0.30943,0.18414285714285716,0.2757933945801626,0.3058723791853325,0.31344,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.3-science_100_0.7,llama_2_7b,tulu_all,0.3,science_100,0.7,dare_linear,0.43333333333333346,0.3509259259259259,0.16219512195121952,0.27257756967792457,0.195,0.08,0.45734225893747327,0.4843327161373024,0.8112857142857143,0.38310893512851896,0.550817020883707,0.15652853835970998,0.10074626865671642,0.43636,0.57206,0.53307,0.03524,0.32476,0.19922,0.0992,0.30065,0.55147,0.31323,0.30664,0.18871428571428572,0.2863858364185767,0.32270495904149493,0.31323,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.4-science_100_0.6,llama_2_7b,tulu_all,0.4,science_100,0.6,dare_linear,0.4694444444444446,0.362037037037037,0.18262195121951222,0.29110404810774815,0.22,0.085,0.4690215069078479,0.49216635806865117,0.8112857142857143,0.3880048959608323,0.5610648041111943,0.15537858025242238,0.1195516811955168,0.41309,0.57995,0.52828,0.0272,0.3258,0.21125,0.10352,0.28791,0.55556,0.31262,0.30651,0.18871428571428572,0.29489504744104567,0.3383632083052337,0.31262,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_100_0.5,llama_2_7b,tulu_all,0.5,science_100,0.5,dare_linear,0.46018518518518525,0.39537037037037037,0.19146341463414634,0.30732237350356356,0.235,0.08,0.4774248682523857,0.4966528984475146,0.8168571428571428,0.401468788249694,0.5524356312973253,0.16188988152295894,0.1391304347826087,0.41634,0.58157,0.50406,0.04982,0.31414,0.23043,0.08664,0.28447,0.55396,0.3097,0.30147,0.18314285714285716,0.30367157723708416,0.34451376730170247,0.3097,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.6-science_100_0.4,llama_2_7b,tulu_all,0.6,science_100,0.4,dare_linear,0.49999999999999994,0.3694444444444446,0.19298780487804879,0.36250246864816826,0.27,0.08,0.48055832502492524,0.5035607463324313,0.8165714285714286,0.42105263157894735,0.5450166595283534,0.15937181215492852,0.17559153175591533,0.37339,0.57555,0.47556,0.04218,0.31298,0.26344,0.07537,0.25806,0.56818,0.30268,0.29259,0.18342857142857139,0.3014875923570474,0.3672687734956101,0.30268,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.7-science_100_0.3,llama_2_7b,tulu_all,0.7,science_100,0.3,dare_linear,0.46481481481481485,0.3972222222222221,0.2079268292682927,0.3409652295525965,0.265,0.065,0.49031476997578693,0.5058396239851873,0.7981428571428572,0.4357405140758874,0.5357301661717113,0.15348168970072948,0.23478260869565218,0.41068,0.56165,0.45525,0.03704,0.31371,0.30378,0.06717,0.28205,0.57261,0.3039,0.30378,0.20185714285714285,0.30588499819360315,0.371150655767949,0.3039,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.8-science_100_0.2,llama_2_7b,tulu_all,0.8,science_100,0.2,dare_linear,0.4685185185185184,0.38148148148148153,0.21402439024390243,0.36915435334883345,0.28,0.075,0.49529981484119073,0.5104685942173479,0.8027142857142857,0.44920440636474906,0.5245348650739201,0.1451736657432227,0.2764632627646326,0.45353,0.49177,0.39363,0.00699,0.31435,0.2504,0.04533,0.27239,0.56,0.2857,0.28753,0.1972857142857143,0.30610278765055043,0.3825576168996948,0.2857,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.9-science_100_0.1,llama_2_7b,tulu_all,0.9,science_100,0.1,dare_linear,0.42685185185185187,0.37962962962962954,0.23871951219512194,0.3848970019258096,0.34,0.08,0.4938755163082182,0.5091867255376727,0.8115714285714286,0.4663402692778458,0.5175857992585595,0.14536837161939953,0.3300124533001245,0.42481,0.4021,0.37154,0.00379,0.33006,0.28408,0.03328,0.22796,0.5625,0.27116,0.28408,0.1884285714285714,0.31034849408658277,0.3934989329188726,0.27116,"Llama 2 7B -> Tulu All merged with Science 100, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.1-science_200_0.9,llama_2_7b,tulu_all,0.1,science_200,0.9,dare_linear,0.3388888888888889,0.3666666666666667,0.12682926829268293,0.21346872658414606,0.16,0.07,0.4211650761999715,0.4465888050135308,0.8265714285714286,0.35128518971848227,0.5420752097710431,0.15459296050009028,0.07577639751552795,0.3767,0.54534,0.57427,0.0086,0.48367,0.26253,0.09511,0.33102,0.55593,0.33653,0.3311,0.17342857142857138,0.2685444175810836,0.28451100751332886,0.33653,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.2-science_200_0.8,llama_2_7b,tulu_all,0.2,science_200,0.8,dare_linear,0.36666666666666664,0.3574074074074073,0.1375,0.22424213161300682,0.175,0.075,0.4408203959549922,0.46695627403503775,0.8252857142857143,0.3671970624235006,0.5525853576673116,0.154992658926469,0.07577639751552795,0.4175,0.55631,0.56953,0.00295,0.47632,0.26223,0.11482,0.33676,0.55973,0.34174,0.33676,0.1747142857142857,0.27646876906732526,0.29712528719441145,0.34174,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.3-science_200_0.7,llama_2_7b,tulu_all,0.3,science_200,0.7,dare_linear,0.4222222222222223,0.375,0.15670731707317073,0.260144262782449,0.185,0.07,0.46047571571001283,0.4819114086312491,0.8217142857142857,0.37209302325581395,0.5578376970532323,0.153552036920592,0.08322981366459628,0.43173,0.57529,0.56545,0.00552,0.47429,0.25416,0.12083,0.31377,0.56655,0.34378,0.34496,0.17828571428571427,0.2865136952093768,0.3149110561217552,0.34378,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.4-science_200_0.6,llama_2_7b,tulu_all,0.4,science_200,0.6,dare_linear,0.412962962962963,0.3787037037037036,0.16371951219512196,0.27181116663295923,0.22,0.085,0.46788206808146987,0.49316336704173197,0.8008571428571428,0.3818849449204406,0.5570596412711517,0.15682552843560277,0.11677018633540373,0.41107,0.63433,0.54993,0.0333,0.4393,0.23668,0.10429,0.30687,0.55973,0.33886,0.31663,0.19914285714285718,0.2950959130696487,0.32843922841840567,0.33886,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_200_0.5,llama_2_7b,tulu_all,0.5,science_200,0.5,dare_linear,0.46851851851851856,0.3907407407407408,0.17804878048780484,0.3054533956189548,0.235,0.08,0.4767839339125481,0.49515738498789347,0.8177142857142857,0.3953488372093023,0.5532551605605704,0.15060742538438165,0.14658385093167703,0.45234,0.62724,0.51879,0.04332,0.41601,0.23478,0.08443,0.29945,0.5614,0.33251,0.29945,0.18228571428571427,0.29828528609811905,0.34540367637966063,0.33251,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.6-science_200_0.4,llama_2_7b,tulu_all,0.6,science_200,0.4,dare_linear,0.45,0.4009259259259259,0.18414634146341466,0.33290875665148867,0.25,0.08,0.4852585101837345,0.5049850448654037,0.8092857142857143,0.41615667074663404,0.5489354694921693,0.15656001726803007,0.17164179104477612,0.42489,0.58277,0.45887,0.04262,0.37612,0.25064,0.07585,0.29194,0.56631,0.31365,0.29194,0.19071428571428573,0.30526706239802964,0.3557019354791361,0.31365,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.6
dare_linear-llama_2_7b-tulu_all_0.7-science_200_0.3,llama_2_7b,tulu_all,0.7,science_200,0.3,dare_linear,0.46481481481481485,0.39259259259259244,0.19390243902439022,0.3301848608236889,0.315,0.085,0.49216635806865117,0.5103973792906993,0.8164285714285714,0.4222766217870257,0.5399049759314564,0.147969655672021,0.2064676616915423,0.41313,0.57543,0.44202,0.02102,0.34923,0.31569,0.07074,0.25467,0.57565,0.30879,0.31569,0.1835714285714286,0.30670990764506706,0.369298340211076,0.30879,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.7
dare_linear-llama_2_7b-tulu_all_0.8-science_200_0.2,llama_2_7b,tulu_all,0.8,science_200,0.2,dare_linear,0.47685185185185186,0.36574074074074076,0.23323170731707318,0.33677615143295125,0.28,0.08,0.4905284147557328,0.5078336419313488,0.8277142857142857,0.44430844553243576,0.5237106829767495,0.149044406594388,0.277363184079602,0.40613,0.51439,0.38223,0.02326,0.31082,0.28623,0.06172,0.25462,0.58015,0.28609,0.28623,0.17228571428571426,0.3072806897524833,0.37522805561437966,0.28609,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.8
dare_linear-llama_2_7b-tulu_all_0.2-science_upsample_0.8,llama_2_7b,tulu_all,0.2,science_upsample,0.8,dare_linear,0.4101851851851852,0.3361111111111111,0.1448170731707317,0.22043097448500304,0.15,0.05,0.43099273607748184,0.4481555333998006,0.8217142857142857,0.36964504283965727,0.4985097719953788,0.13280179677746362,0.0982587064676617,0.43018,0.6094,0.54237,0.02592,0.42548,0.30192,0.3049,0.30549,0.68932,0.37947,0.40615,0.17828571428571427,0.26000684130981794,0.2945385164170103,0.37947,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.2
dare_linear-llama_2_7b-tulu_all_0.9-science_200_0.1,llama_2_7b,tulu_all,0.9,science_200,0.1,dare_linear,0.45925925925925926,0.3981481481481483,0.2225609756097561,0.35902629519540336,0.34,0.065,0.49216635806865117,0.5089018658310782,0.8127142857142857,0.4663402692778458,0.5113278435809078,0.14248850418378634,0.3246268656716418,0.46324,0.45271,0.36844,0.00937,0.31546,0.28007,0.03756,0.21843,0.57798,0.27767,0.28007,0.18728571428571428,0.30766689326730784,0.39250407566742795,0.27767,"Llama 2 7B -> Tulu All merged with Science 200, dare_linear",0.9
dare_linear-llama_2_7b-tulu_all_0.4-science_upsample_0.6,llama_2_7b,tulu_all,0.4,science_upsample,0.6,dare_linear,0.4342592592592593,0.3712962962962963,0.15609756097560976,0.2696518915653553,0.235,0.045,0.4646773963822817,0.4788491667853582,0.8624285714285714,0.4112607099143207,0.5064995436772715,0.13932485442350034,0.18453865336658354,0.46998,0.65238,0.53255,0.02949,0.41769,0.28002,0.12635,0.2993,0.66327,0.35731,0.38323,0.13757142857142857,0.2782361742110205,0.3304323603420625,0.35731,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.4
dare_linear-llama_2_7b-tulu_all_0.5-science_upsample_0.5,llama_2_7b,tulu_all,0.5,science_upsample,0.5,dare_linear,0.4462962962962963,0.3712962962962964,0.15030487804878048,0.3012014791822992,0.215,0.065,0.47578692493946734,0.48924654607605755,0.8735714285714286,0.4369645042839657,0.5124958816915107,0.13852166047815823,0.21793275217932753,0.47986,0.63456,0.49017,0.03535,0.37188,0.28053,0.10655,0.30219,0.66337,0.34394,0.35362,0.12642857142857145,0.2839359878292251,0.3415133012501798,0.34394,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.5
dare_linear-llama_2_7b-tulu_all_0.1-science_upsample_0.9,llama_2_7b,tulu_all,0.1,science_upsample,0.9,dare_linear,0.3759259259259259,0.35833333333333345,0.09420731707317073,0.18833316875678877,0.11,0.055,0.3870531263352799,0.4320609599772112,0.8172857142857143,0.36474908200734396,0.485299718009658,0.12649004684849835,0.10074626865671642,0.42789,0.58729,0.52994,0.01143,0.43291,0.30264,0.3104,0.29478,0.68571,0.37628,0.41261,0.18271428571428572,0.24969210286823748,0.2743526969257498,0.37628,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.1
dare_linear-llama_2_7b-tulu_all_0.3-science_upsample_0.7,llama_2_7b,tulu_all,0.3,science_upsample,0.7,dare_linear,0.40648148148148144,0.37037037037037035,0.13079268292682927,0.2558074288092033,0.15,0.045,0.45057684090585387,0.46446375160233583,0.8544285714285714,0.386780905752754,0.5029678031810688,0.14192944012460204,0.13341645885286782,0.44079,0.62492,0.51843,0.0264,0.40912,0.29088,0.19272,0.32522,0.66667,0.35827,0.37838,0.14557142857142857,0.26950333277107885,0.3039502934443322,0.35827,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.3
dare_linear-llama_2_7b-tulu_all_0.9-science_upsample_0.1,llama_2_7b,tulu_all,0.9,science_upsample,0.1,dare_linear,0.3842592592592594,0.3351851851851852,0.1274390243902439,0.21443909013285287,0.145,0.09,0.41575274177467597,0.4545648767981769,0.8257142857142857,0.3561811505507956,0.5475728331417975,0.15167286022864623,0.06483790523690773,0.44403,0.6012,0.55286,0.0248,0.47561,0.30263,0.35018,0.3744,0.63158,0.39284,0.41379,0.17428571428571427,0.2689044705667382,0.2877910867977504,0.39284,"Llama 2 7B -> Tulu All merged with Science Upsample, dare_linear",0.9
